Depth;Value;Metodo
7107.5;0.2833796;filter length
7108.0;0.28490198;filter length
7108.5;0.2863509;filter length
7109.0;0.28758267;filter length
7109.5;0.28852198;filter length
7110.0;0.28919476;filter length
7110.5;0.2896416;filter length
7111.0;0.29000401;filter length
7111.5;0.29037693;filter length
7112.0;0.2908395;filter length
7112.5;0.29140693;filter length
7113.0;0.2920298;filter length
7113.5;0.29258174;filter length
7114.0;0.2929205;filter length
7114.5;0.2929959;filter length
7115.0;0.29282838;filter length
7115.5;0.2925104;filter length
7116.0;0.29208165;filter length
7116.5;0.29154566;filter length
7117.0;0.29090825;filter length
7117.5;0.29017684;filter length
7118.0;0.2893761;filter length
7118.5;0.28853488;filter length
7119.0;0.28768292;filter length
7119.5;0.28683725;filter length
7120.0;0.28599766;filter length
7120.5;0.28515732;filter length
7121.0;0.28427517;filter length
7121.5;0.28323656;filter length
7122.0;0.281922;filter length
7122.5;0.28026;filter length
7123.0;0.2782328;filter length
7123.5;0.27585003;filter length
7124.0;0.27317142;filter length
7124.5;0.27028906;filter length
7125.0;0.26731384;filter length
7125.5;0.26428792;filter length
7126.0;0.26122186;filter length
7126.5;0.25812918;filter length
7127.0;0.25502175;filter length
7127.5;0.25191298;filter length
7128.0;0.24882345;filter length
7128.5;0.24579181;filter length
7129.0;0.24284369;filter length
7129.5;0.23998724;filter length
7130.0;0.23719937;filter length
7130.5;0.2344569;filter length
7131.0;0.23174608;filter length
7131.5;0.22906886;filter length
7132.0;0.22647072;filter length
7132.5;0.2239775;filter length
7133.0;0.22159964;filter length
7133.5;0.21933796;filter length
7134.0;0.21724156;filter length
7134.5;0.2153549;filter length
7135.0;0.2136883;filter length
7135.5;0.21220383;filter length
7136.0;0.21085067;filter length
7136.5;0.20959483;filter length
7137.0;0.20842017;filter length
7137.5;0.20732373;filter length
7138.0;0.20629615;filter length
7138.5;0.20535561;filter length
7139.0;0.20455231;filter length
7139.5;0.20395567;filter length
7140.0;0.20358317;filter length
7140.5;0.2034158;filter length
7141.0;0.20340952;filter length
7141.5;0.20350657;filter length
7142.0;0.2036813;filter length
7142.5;0.20391132;filter length
7143.0;0.20419109;filter length
7143.5;0.20452112;filter length
7144.0;0.204947;filter length
7144.5;0.20550117;filter length
7145.0;0.20620386;filter length
7145.5;0.20704177;filter length
7146.0;0.20798081;filter length
7146.5;0.20900819;filter length
7147.0;0.21010303;filter length
7147.5;0.21124394;filter length
7148.0;0.21238554;filter length
7148.5;0.21350868;filter length
7149.0;0.21461362;filter length
7149.5;0.2157369;filter length
7150.0;0.21690479;filter length
7150.5;0.21811385;filter length
7151.0;0.21936534;filter length
7151.5;0.22070332;filter length
7152.0;0.22220291;filter length
7152.5;0.22392094;filter length
7153.0;0.2258692;filter length
7153.5;0.22803259;filter length
7154.0;0.2303822;filter length
7154.5;0.23288582;filter length
7155.0;0.2354944;filter length
7155.5;0.23819594;filter length
7156.0;0.24099463;filter length
7156.5;0.24388021;filter length
7157.0;0.24682543;filter length
7157.5;0.24979696;filter length
7158.0;0.2527779;filter length
7158.5;0.25575903;filter length
7159.0;0.25873402;filter length
7159.5;0.26169813;filter length
7160.0;0.26466626;filter length
7160.5;0.26763943;filter length
7161.0;0.27062318;filter length
7161.5;0.27362606;filter length
7162.0;0.27663046;filter length
7162.5;0.2795745;filter length
7163.0;0.28239506;filter length
7163.5;0.28507912;filter length
7164.0;0.28757748;filter length
7164.5;0.28985098;filter length
7165.0;0.29190585;filter length
7165.5;0.2938156;filter length
7166.0;0.29569834;filter length
7166.5;0.29762483;filter length
7167.0;0.2996395;filter length
7167.5;0.30175278;filter length
7168.0;0.3039794;filter length
7168.5;0.30634847;filter length
7169.0;0.30889195;filter length
7169.5;0.31161764;filter length
7170.0;0.31452164;filter length
7170.5;0.31759256;filter length
7171.0;0.3208291;filter length
7171.5;0.32423022;filter length
7172.0;0.32780093;filter length
7172.5;0.33155125;filter length
7173.0;0.33548495;filter length
7173.5;0.33960015;filter length
7174.0;0.3439001;filter length
7174.5;0.34838566;filter length
7175.0;0.35304457;filter length
7175.5;0.35785174;filter length
7176.0;0.36279896;filter length
7176.5;0.36788574;filter length
7177.0;0.37312225;filter length
7177.5;0.37851322;filter length
7178.0;0.3840931;filter length
7178.5;0.389874;filter length
7179.0;0.3958391;filter length
7179.5;0.4019541;filter length
7180.0;0.40819347;filter length
7180.5;0.41455084;filter length
7181.0;0.42103022;filter length
7181.5;0.4276026;filter length
7182.0;0.4342372;filter length
7182.5;0.44087526;filter length
7183.0;0.44750503;filter length
7183.5;0.45413607;filter length
7184.0;0.46078417;filter length
7184.5;0.46744713;filter length
7185.0;0.47410676;filter length
7185.5;0.48072258;filter length
7186.0;0.48720765;filter length
7186.5;0.49350807;filter length
7187.0;0.49964252;filter length
7187.5;0.50564164;filter length
7188.0;0.51151943;filter length
7188.5;0.51726246;filter length
7189.0;0.5228073;filter length
7189.5;0.52812076;filter length
7190.0;0.53320825;filter length
7190.5;0.53810894;filter length
7191.0;0.54288226;filter length
7191.5;0.547531;filter length
7192.0;0.5520181;filter length
7192.5;0.5563636;filter length
7193.0;0.5606676;filter length
7193.5;0.56503695;filter length
7194.0;0.56957275;filter length
7194.5;0.5742805;filter length
7195.0;0.5791318;filter length
7195.5;0.5840207;filter length
7196.0;0.58881485;filter length
7196.5;0.5933783;filter length
7197.0;0.59763575;filter length
7197.5;0.6015568;filter length
7198.0;0.6051358;filter length
7198.5;0.6083569;filter length
7199.0;0.6111885;filter length
7199.5;0.6135772;filter length
7200.0;0.6155329;filter length
7200.5;0.61706614;filter length
7201.0;0.6182173;filter length
7201.5;0.6190009;filter length
7202.0;0.61941206;filter length
7202.5;0.61943924;filter length
7203.0;0.6190498;filter length
7203.5;0.61825514;filter length
7204.0;0.61706364;filter length
7204.5;0.6154828;filter length
7205.0;0.61351776;filter length
7205.5;0.6112008;filter length
7206.0;0.6085464;filter length
7206.5;0.6055617;filter length
7207.0;0.60227567;filter length
7207.5;0.59870636;filter length
7208.0;0.5948512;filter length
7208.5;0.5906985;filter length
7209.0;0.5862616;filter length
7209.5;0.5815739;filter length
7210.0;0.57663566;filter length
7210.5;0.5714492;filter length
7211.0;0.566035;filter length
7211.5;0.56043875;filter length
7212.0;0.55469286;filter length
7212.5;0.54881316;filter length
7213.0;0.54281616;filter length
7213.5;0.5367113;filter length
7214.0;0.53051627;filter length
7214.5;0.5242195;filter length
7215.0;0.51783085;filter length
7215.5;0.5114033;filter length
7216.0;0.50501627;filter length
7216.5;0.49871513;filter length
7217.0;0.49251682;filter length
7217.5;0.48646474;filter length
7218.0;0.4806062;filter length
7218.5;0.474953;filter length
7219.0;0.46950504;filter length
7219.5;0.46427798;filter length
7220.0;0.45925552;filter length
7220.5;0.45440507;filter length
7221.0;0.449675;filter length
7221.5;0.44503915;filter length
7222.0;0.44049013;filter length
7222.5;0.4360351;filter length
7223.0;0.4316322;filter length
7223.5;0.42717922;filter length
7224.0;0.42252606;filter length
7224.5;0.41763693;filter length
7225.0;0.41253445;filter length
7225.5;0.4072726;filter length
7226.0;0.40198725;filter length
7226.5;0.39680228;filter length
7227.0;0.3918015;filter length
7227.5;0.38704196;filter length
7228.0;0.38253546;filter length
7228.5;0.37828097;filter length
7229.0;0.3742605;filter length
7229.5;0.3704793;filter length
7230.0;0.36692327;filter length
7230.5;0.3635796;filter length
7231.0;0.36044416;filter length
7231.5;0.35751578;filter length
7232.0;0.35483867;filter length
7232.5;0.35245052;filter length
7233.0;0.35039958;filter length
7233.5;0.3486932;filter length
7234.0;0.34732816;filter length
7234.5;0.34627503;filter length
7235.0;0.34551355;filter length
7235.5;0.34500167;filter length
7236.0;0.34471345;filter length
7236.5;0.34461305;filter length
7237.0;0.3446847;filter length
7237.5;0.34487486;filter length
7238.0;0.34518734;filter length
7238.5;0.3456235;filter length
7239.0;0.3461979;filter length
7239.5;0.3468965;filter length
7240.0;0.34771812;filter length
7240.5;0.34864792;filter length
7241.0;0.34968242;filter length
7241.5;0.35079315;filter length
7242.0;0.3519506;filter length
7242.5;0.35317674;filter length
7243.0;0.35452136;filter length
7243.5;0.356031;filter length
7244.0;0.35771576;filter length
7244.5;0.3595907;filter length
7245.0;0.36166686;filter length
7245.5;0.3639001;filter length
7246.0;0.36625695;filter length
7246.5;0.36868665;filter length
7247.0;0.3712437;filter length
7247.5;0.37390825;filter length
7248.0;0.37658787;filter length
7248.5;0.379243;filter length
7249.0;0.38191572;filter length
7249.5;0.38463423;filter length
7250.0;0.3874257;filter length
7250.5;0.3903241;filter length
7251.0;0.3933314;filter length
7251.5;0.396413;filter length
7252.0;0.39950138;filter length
7252.5;0.40256536;filter length
7253.0;0.40558872;filter length
7253.5;0.40858018;filter length
7254.0;0.41159222;filter length
7254.5;0.41466984;filter length
7255.0;0.4178161;filter length
7255.5;0.4210145;filter length
7256.0;0.4242523;filter length
7256.5;0.4275058;filter length
7257.0;0.43074414;filter length
7257.5;0.43392974;filter length
7258.0;0.43705744;filter length
7258.5;0.4401497;filter length
7259.0;0.44325382;filter length
7259.5;0.44640785;filter length
7260.0;0.44966498;filter length
7260.5;0.45304608;filter length
7261.0;0.45654273;filter length
7261.5;0.46011317;filter length
7262.0;0.46370447;filter length
7262.5;0.4672247;filter length
7263.0;0.47059625;filter length
7263.5;0.47380045;filter length
7264.0;0.47685063;filter length
7264.5;0.47980043;filter length
7265.0;0.48269212;filter length
7265.5;0.48553592;filter length
7266.0;0.4883368;filter length
7266.5;0.49109697;filter length
7267.0;0.493829;filter length
7267.5;0.49654025;filter length
7268.0;0.49923348;filter length
7268.5;0.5018857;filter length
7269.0;0.50448436;filter length
7269.5;0.50703675;filter length
7270.0;0.5095535;filter length
7270.5;0.51204896;filter length
7271.0;0.5145122;filter length
7271.5;0.516919;filter length
7272.0;0.5192753;filter length
7272.5;0.521554;filter length
7273.0;0.52368534;filter length
7273.5;0.5255548;filter length
7274.0;0.52710724;filter length
7274.5;0.52831936;filter length
7275.0;0.5291801;filter length
7275.5;0.5297191;filter length
7276.0;0.5299592;filter length
7276.5;0.529915;filter length
7277.0;0.529583;filter length
7277.5;0.5289362;filter length
7278.0;0.5279441;filter length
7278.5;0.526616;filter length
7279.0;0.5249341;filter length
7279.5;0.52289534;filter length
7280.0;0.5205105;filter length
7280.5;0.5177795;filter length
7281.0;0.51472014;filter length
7281.5;0.5113711;filter length
7282.0;0.50792664;filter length
7282.5;0.50449014;filter length
7283.0;0.50111735;filter length
7283.5;0.49784857;filter length
7284.0;0.49471477;filter length
7284.5;0.4917567;filter length
7285.0;0.48901522;filter length
7285.5;0.4865152;filter length
7286.0;0.48424134;filter length
7286.5;0.4821472;filter length
7287.0;0.4801841;filter length
7287.5;0.47830886;filter length
7288.0;0.4764651;filter length
7288.5;0.47462282;filter length
7289.0;0.47277227;filter length
7289.5;0.47092217;filter length
7290.0;0.4690452;filter length
7290.5;0.4671241;filter length
7291.0;0.4651382;filter length
7291.5;0.46311262;filter length
7292.0;0.4610568;filter length
7292.5;0.4589949;filter length
7293.0;0.45695034;filter length
7293.5;0.4549658;filter length
7294.0;0.4530238;filter length
7294.5;0.45110363;filter length
7295.0;0.449174;filter length
7295.5;0.44727325;filter length
7296.0;0.44544876;filter length
7296.5;0.44375157;filter length
7297.0;0.44221652;filter length
7297.5;0.4408544;filter length
7298.0;0.4396754;filter length
7298.5;0.4386833;filter length
7299.0;0.43786654;filter length
7299.5;0.43720397;filter length
7300.0;0.43667048;filter length
7300.5;0.43624958;filter length
7301.0;0.43595427;filter length
7301.5;0.4358075;filter length
7302.0;0.435838;filter length
7302.5;0.4360401;filter length
7303.0;0.4364323;filter length
7303.5;0.43706056;filter length
7304.0;0.43797585;filter length
7304.5;0.43920526;filter length
7305.0;0.44076043;filter length
7305.5;0.44263366;filter length
7306.0;0.4448205;filter length
7306.5;0.44732004;filter length
7307.0;0.45014963;filter length
7307.5;0.45329615;filter length
7308.0;0.45681027;filter length
7308.5;0.46073517;filter length
7309.0;0.46511766;filter length
7309.5;0.46996397;filter length
7310.0;0.47524846;filter length
7310.5;0.48092046;filter length
7311.0;0.48692697;filter length
7311.5;0.49323338;filter length
7312.0;0.4997876;filter length
7312.5;0.50650316;filter length
7313.0;0.5133327;filter length
7313.5;0.52023613;filter length
7314.0;0.5271573;filter length
7314.5;0.5340336;filter length
7315.0;0.5407474;filter length
7315.5;0.5472158;filter length
7316.0;0.55340964;filter length
7316.5;0.5593303;filter length
7317.0;0.5650032;filter length
7317.5;0.5704754;filter length
7318.0;0.5757807;filter length
7318.5;0.5809328;filter length
7319.0;0.58589035;filter length
7319.5;0.590614;filter length
7320.0;0.5950714;filter length
7320.5;0.599272;filter length
7321.0;0.6032021;filter length
7321.5;0.6068688;filter length
7322.0;0.61030495;filter length
7322.5;0.61357045;filter length
7323.0;0.6167199;filter length
7323.5;0.6197628;filter length
7324.0;0.6226968;filter length
7324.5;0.62553644;filter length
7325.0;0.6282762;filter length
7325.5;0.63087803;filter length
7326.0;0.6332759;filter length
7326.5;0.6354234;filter length
7327.0;0.63727427;filter length
7327.5;0.63883513;filter length
7328.0;0.6401208;filter length
7328.5;0.64113724;filter length
7329.0;0.64191747;filter length
